trip_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context,peak_db,peak_sustained_sec,peak_classification
TRIP050,2024-02-06 08:24:59,34175,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,34244,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,34535,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,34820,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,69.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,34935,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,35095,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,70.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,35184,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,68.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,35474,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,66.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,35510,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,65.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,35781,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,65.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,35887,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,64.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,35935,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,64.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,36179,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,63.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,36336,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,36529,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,36598,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,36689,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.3,0.0,conversation
TRIP050,2024-02-06 08:24:59,36745,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,61.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,37039,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.9,0.0,conversation
TRIP050,2024-02-06 08:24:59,37274,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,61.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,37542,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,37731,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,37994,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,60.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,38126,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,59.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,38311,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,60.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,38465,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,60.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,38747,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.1,0.0,conversation
TRIP050,2024-02-06 08:24:59,38877,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,63.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,39032,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,61.6,0.0,conversation
TRIP050,2024-02-06 08:24:59,39271,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,59.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,39478,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,60.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,39512,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,39542,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,63.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,39764,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,64.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,39951,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.8,0.0,conversation
TRIP050,2024-02-06 08:24:59,40102,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,62.5,0.0,conversation
TRIP050,2024-02-06 08:24:59,40162,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,64.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,40264,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,65.2,0.0,conversation
TRIP050,2024-02-06 08:24:59,40341,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,63.4,0.0,conversation
TRIP050,2024-02-06 08:24:59,40489,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,65.0,0.0,conversation
TRIP050,2024-02-06 08:24:59,40785,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,64.7,0.0,conversation
TRIP050,2024-02-06 08:24:59,41005,audio_spike,low,0.0,0.35,0.35,Audio spike detected (69 dB). No sustained duration recorded.,Audio: conversation,64.5,0.0,conversation
